seed,cw_alpha,ec1,ec2,ec3,ec4,ec5,ec6,bm,cw_stress_volume,cw_ec_volume,cw_ec_volume_red,cw_fullcov,cw_redcov,cw_cwfullcov,cw_cwredcov,cw_Mvol,cw_Mcov
300.0,0.5,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,40323.17399666621,0.165465261374153,0.6624032020564129,0.0,0.0,5.0,2.0,0.28186225712774876,1.0
300.0,0.55,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,45716.01536350666,0.1672051441841416,0.6693684341236642,0.0,0.0,5.0,2.0,0.284826065312551,1.0
300.0,0.6,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,60723.897621105694,0.17120794210162024,0.6853927411939381,0.0,0.0,5.0,2.0,0.29164464249592476,1.0
300.0,0.65,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,84448.14710593429,0.1759785686362425,0.7044908785679422,0.0,0.0,5.0,2.0,0.2997711794608143,1.0
300.0,0.7,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,105490.59396873992,0.17927170487915098,0.7176742136921532,0.0,0.0,5.0,2.0,0.3053808815018759,1.0
300.0,0.75,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,135060.13089723547,0.1830014514866465,0.7326054208539846,0.0,0.0,5.0,2.0,0.31173432867606,1.0
300.0,0.8,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,318977.5877179943,0.19658812685996005,0.7869966398799122,0.0,0.0,5.0,2.0,0.3348785884184398,1.0
300.0,0.85,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,801747.0068957489,0.2122822666261975,0.8498246217072837,0.0,0.0,5.0,2.0,0.3616128142097214,1.0
300.0,0.9,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,1.1418786111174512e6,0.2186312638664139,0.8752414135271505,1.0,1.0,6.0,3.0,0.37242803111847617,1.0
300.0,0.95,0.7910077897291946,-0.35524351654615594,-0.35507693314631106,-0.003105962433457645,-0.0028870190019433385,-0.10251926334086742,0.026951641145524285,4.840025361072553e7,0.29875458120406817,1.1959972115906032,1.0,1.0,6.0,3.0,0.5089143176404993,1.0
51.0,0.4,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,11858.432472593271,0.15035682104809564,0.626757858695787,0.0,1.0,5.0,3.0,0.24027946201086042,1.0
51.0,0.45,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,12253.485683449993,0.1507679970269703,0.6284718333214158,0.0,1.0,5.0,3.0,0.240936546553531,1.0
51.0,0.5,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,14978.94542724664,0.15331252314393146,0.639078613441833,0.0,1.0,5.0,3.0,0.24500285603117317,1.0
51.0,0.55,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,22258.259469931378,0.1584571332766263,0.6605237651025019,1.0,1.0,6.0,3.0,0.2532242599310609,1.0
51.0,0.6,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,24730.82967042071,0.15985421240787467,0.6663474471850706,1.0,1.0,6.0,3.0,0.25545687844283144,1.0
51.0,0.65,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,35122.87399635595,0.16459628610284682,0.686114637885968,1.0,1.0,6.0,3.0,0.26303500431900506,1.0
51.0,0.7,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,329282.8468819966,0.1983436435414166,0.8267894761633312,1.0,1.0,6.0,3.0,0.316965360342121,1.0
51.0,0.75,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,372345.7338560889,0.20038554638822456,0.835301086391648,1.0,1.0,6.0,3.0,0.3202284468724788,1.0
51.0,0.8,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,639621.4737524721,0.2096272711460899,0.8738249363874041,1.0,1.0,6.0,3.0,0.3349972923255363,1.0
51.0,0.85,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,850034.7782400146,0.21465479080920952,0.8947819999688418,1.0,1.0,6.0,3.0,0.34303157844227317,1.0
51.0,0.9,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,2.7156681090692603e6,0.23647065387442168,0.9857207650015176,1.0,1.0,6.0,3.0,0.3778946714770415,1.0
51.0,0.95,0.2313093826127559,-0.20402934368767434,-0.20297416428470183,-0.0047116060327853995,0.0016722330764487882,-0.020760402824859747,-0.05821264865221587,5.554464326678579e7,0.3040939008849914,1.267606223865027,1.0,1.0,6.0,3.0,0.48596078579007107,1.0
301.0,0.4,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,3408.0668373048356,0.12656010066576925,0.5584206069320812,1.0,1.0,6.0,3.0,0.26141065431448096,1.0
301.0,0.45,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,3539.052946056146,0.12695848304586901,0.5601783878544738,1.0,1.0,6.0,3.0,0.26223351553299623,1.0
301.0,0.5,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,4372.691811481954,0.12921617330804885,0.5701399852286773,1.0,1.0,6.0,3.0,0.26689678844105474,1.0
301.0,0.55,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,4660.361988877392,0.1299040747387647,0.573175209856574,1.0,1.0,6.0,3.0,0.2683176530118108,1.0
301.0,0.6,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,5012.143027041723,0.13069423297173716,0.5766616217486926,1.0,1.0,6.0,3.0,0.2699497296268476,1.0
301.0,0.65,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,5413.550662023105,0.13153600683582561,0.5803757770757748,1.0,1.0,6.0,3.0,0.2716884186405148,1.0
301.0,0.7,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,7513.623516801985,0.13517880062033524,0.5964488609732539,1.0,1.0,6.0,3.0,0.279212631261491,1.0
301.0,0.75,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,8706.635298872141,0.13684911685875026,0.6038187903800537,1.0,1.0,6.0,3.0,0.2826626795665984,1.0
301.0,0.8,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,10679.465853564849,0.13919819291883187,0.6141836089310806,1.0,1.0,6.0,3.0,0.28751471039361326,1.0
301.0,0.85,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,23666.874190854778,0.1487417470362241,0.6562925931566655,1.0,1.0,6.0,3.0,0.3072269792144291,1.0
301.0,0.9,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,24710.557708196782,0.1492776129953368,0.6586569923041677,1.0,1.0,6.0,3.0,0.30833381359793227,1.0
301.0,0.95,0.27554586435097106,-0.03750418924202881,-0.03871779140138765,-0.0012895303571214328,-0.0006053939977755553,-0.014024643184353203,0.06603709384939865,254687.8927191575,0.18131002925904463,0.7999934896471954,1.0,1.0,6.0,3.0,0.3744969633640932,1.0
52.0,0.4,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,69086.40389777045,0.16301978310854165,0.7007777055951184,0.0,0.0,5.0,2.0,0.31680808651882386,1.0
52.0,0.45,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,75942.539846268,0.16431026214278224,0.7063251239482126,0.0,0.0,5.0,2.0,0.31931596737680673,1.0
52.0,0.5,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,80613.12870228314,0.16512952949763057,0.7098469314629321,0.0,0.0,5.0,2.0,0.3209081086377482,1.0
52.0,0.55,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,118977.89218496121,0.17057411156722688,0.7332517088335141,0.0,0.0,5.0,2.0,0.33148895713645476,1.0
52.0,0.6,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,160197.10763265917,0.1748553069600655,0.7516554033262268,0.0,0.0,5.0,2.0,0.3398089125096954,1.0
52.0,0.65,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,246762.90415934488,0.18126512357935193,0.7792094614785322,0.0,0.0,5.0,2.0,0.3522655708328181,1.0
52.0,0.7,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,586601.2940097132,0.19482866145524946,0.8375154214741686,0.0,0.0,5.0,2.0,0.37862457094280866,1.0
52.0,0.75,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,618223.8789085525,0.1956829904544662,0.84118794946113,0.0,0.0,5.0,2.0,0.38028485002267465,1.0
52.0,0.8,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,1.4510368539297564e6,0.21010229626895724,0.9031726230527116,1.0,1.0,6.0,3.0,0.4083069256070661,1.0
52.0,0.85,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,3.1426904992679427e6,0.2240780912640376,0.9632507642682424,1.0,1.0,6.0,3.0,0.43546709467085865,1.0
52.0,0.9,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,3.7752030965247294e6,0.22752857948824712,0.9780834745984638,1.0,1.0,6.0,3.0,0.44217267696904944,1.0
52.0,0.95,0.7996555257987451,-0.3327995831784982,-0.3317683109227607,-0.002368335124064735,0.0020846863564866792,-0.01879956088973367,0.04537330131774131,8.180711554090835e7,0.29400644584077545,1.2638537398206042,1.0,1.0,6.0,3.0,0.5713639029258156,1.0
302.0,0.4,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,48962.69256123298,0.16863583152233297,0.6033356451913192,0.0,1.0,5.0,3.0,0.23800160959633213,1.0
302.0,0.45,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,58482.38940040133,0.17115115845605103,0.612334838214072,0.0,1.0,5.0,3.0,0.24155157791256524,1.0
302.0,0.5,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,68409.11316465665,0.17340192485649908,0.620387501673139,0.0,1.0,5.0,3.0,0.24472816275397266,1.0
302.0,0.55,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,107738.81209545018,0.18009103718143948,0.6443194256533084,0.0,1.0,5.0,3.0,0.25416873944360485,1.0
302.0,0.6,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,138787.55064671795,0.18393185887212116,0.6580608981025097,0.0,1.0,5.0,3.0,0.25958942457500706,1.0
302.0,0.65,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,286506.98284257925,0.1953840098315419,0.6990337496344535,0.0,1.0,5.0,3.0,0.2757522432184538,1.0
302.0,0.7,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,488955.6203719072,0.2042836164424283,0.7308742538028512,0.0,1.0,5.0,3.0,0.2883125673147275,1.0
302.0,0.75,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,538056.8192727702,0.2059191620920774,0.7367258156023982,0.0,1.0,5.0,3.0,0.2906208697298831,1.0
302.0,0.8,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,3.413860548877059e6,0.24019551771468503,0.8593578028122717,1.0,1.0,6.0,3.0,0.3389962816197136,1.0
302.0,0.85,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,6.116328430077572e6,0.2521556190951417,0.9021479703454143,1.0,1.0,6.0,3.0,0.3558759883450725,1.0
302.0,0.9,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,4.037979315382379e7,0.295103770327461,1.0558054125367202,1.0,1.0,6.0,3.0,0.4164902067481465,1.0
302.0,0.95,0.10586533527582143,0.04031469574639046,0.04248474333394575,-0.008615964172383708,-0.0007529558890028582,0.013234186560868333,0.06361194064790437,7.207458535735267e8,0.375211605968806,1.3424106509682117,1.0,1.0,6.0,3.0,0.5295491791610977,1.0
53.0,0.4,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,238582.88660532684,0.19909418170200258,0.7001619799001026,1.0,1.0,6.0,3.0,0.28269967682016556,1.0
53.0,0.45,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,247535.85908896735,0.19970631795172034,0.7023147024202041,1.0,1.0,6.0,3.0,0.2835688670621193,1.0
53.0,0.5,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,259872.0762055484,0.2005173373711847,0.7051668448465432,1.0,1.0,6.0,3.0,0.2847204573588192,1.0
53.0,0.55,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,323987.5287024045,0.2042361674230126,0.7182449940407628,1.0,1.0,6.0,3.0,0.2900009333868653,1.0
53.0,0.6,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,327865.2272938278,0.20443876132997174,0.7189574636358037,1.0,1.0,6.0,3.0,0.29028860242637955,1.0
53.0,0.65,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,866585.7667261168,0.22168667538684933,0.7796138502362201,1.0,1.0,6.0,3.0,0.3147794222384797,1.0
53.0,0.7,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,1.242717134189569e6,0.22844745187121215,0.8033897266002952,1.0,1.0,6.0,3.0,0.32437924736065965,1.0
53.0,0.75,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,1.619975181372168e6,0.23355060204398378,0.8213361663111418,1.0,1.0,6.0,3.0,0.33162536019165456,1.0
53.0,0.8,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,3.2294840761033185e6,0.2473715346413328,0.8699407586136421,1.0,1.0,6.0,3.0,0.3512501083647176,1.0
53.0,0.85,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,1.0686443331875179e7,0.2733115971057763,0.9611651496961585,1.0,1.0,6.0,3.0,0.38808316502515394,1.0
53.0,0.9,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,5.0546685371389955e7,0.311097378295509,1.094047824336415,1.0,1.0,6.0,3.0,0.44173630566149574,1.0
53.0,0.95,0.0026785469848848997,-0.04011845756305943,-0.03488890957154861,-0.0069235837329820965,0.00012147284004340992,0.008219981708529167,-0.022366090719403986,1.595114257862445e9,0.4147833142901314,1.4586840463152713,1.0,1.0,6.0,3.0,0.5889630118660463,1.0
303.0,0.4,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.1514119336142775e6,0.22306188756513745,0.8081861612781275,1.0,1.0,6.0,3.0,0.3627095620865327,1.0
303.0,0.45,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.1889856013425791e6,0.22365959217424256,0.8103517333482099,1.0,1.0,6.0,3.0,0.3636814590761622,1.0
303.0,0.5,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.2713280591879212e6,0.22491113044178265,0.8148862413234487,1.0,1.0,6.0,3.0,0.3657165216406779,1.0
303.0,0.55,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.502014020130865e6,0.22805817498127026,0.8262884484575428,1.0,1.0,6.0,3.0,0.3708337703076023,1.0
303.0,0.6,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.6112982523814915e6,0.22939686251889865,0.831138711108848,1.0,1.0,6.0,3.0,0.37301054185671834,1.0
303.0,0.65,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,2.9286556644162433e6,0.2411081209534025,0.8735703299803321,1.0,1.0,6.0,3.0,0.39205362207373073,1.0
303.0,0.7,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,4.507682578573166e6,0.24993030715032916,0.9055344134658758,1.0,1.0,6.0,3.0,0.40639892923069043,1.0
303.0,0.75,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,6.931268867386629e6,0.25905414236074414,0.9385914158759637,1.0,1.0,6.0,3.0,0.4212347324682692,1.0
303.0,0.8,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,7.792343021642042e6,0.26159442499438523,0.9477952350162656,1.0,1.0,6.0,3.0,0.4253653565371386,1.0
303.0,0.85,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.0754346688075969e7,0.26871267261361753,0.9735856973906798,1.0,1.0,6.0,3.0,0.43693997605182955,1.0
303.0,0.9,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,3.231267610248119e7,0.2945126067238761,1.0670626689047387,1.0,1.0,6.0,3.0,0.47889193344419523,1.0
303.0,0.95,0.5347688985761254,-0.18709290027975722,-0.18204284703077045,-0.007536514078814504,-0.0038570036273283875,0.04557642699225395,0.056894734838194905,1.1836782793952358e8,0.32816501926108566,1.1889903294435802,1.0,1.0,6.0,3.0,0.533612405631369,1.0
54.0,0.4,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,14354.667799993118,0.14257106060342462,0.6498392168243853,1.0,1.0,6.0,3.0,0.27915725420155474,1.0
54.0,0.45,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,28717.409374196042,0.1510523164640151,0.6884968002274015,1.0,1.0,6.0,3.0,0.2957637386325643,1.0
54.0,0.5,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,36850.714771110426,0.15422417102112224,0.7029541204756163,1.0,1.0,6.0,3.0,0.30197429921295915,1.0
54.0,0.55,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,43118.75286430114,0.15625627518562885,0.7122164558554573,1.0,1.0,6.0,3.0,0.30595320360221073,1.0
54.0,0.6,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,57195.6757667152,0.15997872006156794,0.7291833680227228,1.0,1.0,6.0,3.0,0.3132418320664001,1.0
54.0,0.65,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,81841.49174285785,0.16482752834250167,0.751284247138564,1.0,1.0,6.0,3.0,0.3227359047072731,1.0
54.0,0.7,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,159530.5896091892,0.1742551473741137,0.7942553560164219,1.0,1.0,6.0,3.0,0.34119538892085916,1.0
54.0,0.75,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,171985.90465440237,0.17535023656154386,0.7992467750105751,1.0,1.0,6.0,3.0,0.34333959749569165,1.0
54.0,0.8,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,974230.393828477,0.2026144543727812,0.9235171414846416,1.0,1.0,6.0,3.0,0.39672353214501643,1.0
54.0,0.85,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,1.3537057319450025e6,0.20824550721326465,0.9491834930728869,1.0,1.0,6.0,3.0,0.40774925673849305,1.0
54.0,0.9,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,1.6433790813957502e6,0.21163789391671536,0.9646459993431314,1.0,1.0,6.0,3.0,0.4143916240837103,1.0
54.0,0.95,0.5720333913071948,-0.32959312327836987,-0.3299925099824982,-0.0016556988183859618,0.0007906120191749324,-0.10935526769359466,-0.02931687621926715,7.023822851100544e6,0.2388708091339996,1.0887736885231316,1.0,1.0,6.0,3.0,0.4677142675695944,1.0
304.0,0.4,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,47176.56884227475,0.15650652338064935,0.6797570169208955,1.0,1.0,6.0,3.0,0.3456202141398962,1.0
304.0,0.45,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,47695.38651575319,0.15664923533904945,0.6803768598068374,1.0,1.0,6.0,3.0,0.3459353712116727,1.0
304.0,0.5,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,61154.97515807887,0.15992802144961293,0.694617658321143,1.0,1.0,6.0,3.0,0.35317605826530873,1.0
304.0,0.55,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,101972.72629011763,0.16688946307835956,0.7248533871125654,1.0,1.0,6.0,3.0,0.36854931488412696,1.0
304.0,0.6,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,106463.96848936332,0.16748996910000308,0.7274615734877918,1.0,1.0,6.0,3.0,0.36987543864759437,1.0
304.0,0.65,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,114002.99852015192,0.16844764271014964,0.7316210509482537,1.0,1.0,6.0,3.0,0.3719903112488465,1.0
304.0,0.7,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,145829.9267911611,0.1719395568383234,0.7467875314235639,1.0,1.0,6.0,3.0,0.3797016582436437,1.0
304.0,0.75,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,159569.71940517848,0.17323452716026044,0.7524119945068058,1.0,1.0,6.0,3.0,0.38256139795483857,1.0
304.0,0.8,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,309639.32910899667,0.18307396661239356,0.7951477723241207,1.0,1.0,6.0,3.0,0.40429026328904405,1.0
304.0,0.85,0.09188893568788092,-0.0392142302438826,-0.037767741673490285,-0.00331635016880569,-0.0010282724231990658,0.06554912099675753,0.005451484113633498,386654.61764099624,0.18649427955499648,0.8100032663481299,1.0,1.0,6.0,3.0,0.41184349024797884,1.0
