seed,cw_alpha,ec1,ec2,ec3,ec4,ec5,ec6,bm,cw_stress_volume,cw_ec_volume,cw_ec_volume_red,cw_fullcov,cw_redcov,cw_cwfullcov,cw_cwredcov,cw_Mvol,cw_Mcov,mv_stress_volume,mv_ec_volume,mv_ec_volume_red,mv_fullcov,mv_redcov,mv_cwfullcov,mv_cwredcov,cw_fullcov_upper,cw_redcov_upper,mv_Mvol,mv_Mcov
82.0,0.9,0.34419533432169436,-0.15217767451760844,-0.15120724045307132,-0.00612052822357042,-0.0025255253165138046,-0.01628074692935394,0.013927284471850654,23071.525080960062,0.15943208837782377,0.6163668124126493,0.0,1.0,5.0,3.0,0.25806318462486977,1.0,1.9677490606172048,0.12688378800251543,0.6976786249331829,1.0,1.0,4.0,2.0,6.0,3.0,0.5389849543649661,1.0
82.0,0.95,0.34419533432169436,-0.15217767451760844,-0.15120724045307132,-0.00612052822357042,-0.0025255253165138046,-0.01628074692935394,0.013927284471850654,171322.87250350896,0.18842447847783952,0.7284518214719445,0.0,1.0,5.0,3.0,0.3049914322268581,1.0,3.6466299197151417,0.133577394196814,0.734483846774368,1.0,1.0,4.0,2.0,6.0,3.0,0.5674184767713086,1.0
332.0,0.4,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,3.0496068374260745,0.0722544788393483,0.29108090533313863,0.0,0.0,2.0,1.0,0.13277308910831578,0.0,0.30773661621478576,0.10428834421462294,0.5823179159254624,0.0,0.0,4.0,2.0,6.0,3.0,0.5175669949658304,1.0
332.0,0.45,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,9.479640559027864,0.0794164447504546,0.31993325545533774,0.0,0.0,2.0,1.0,0.1459337450756825,1.0,0.37076699050650846,0.10592031480629976,0.5914303984464347,0.0,0.0,4.0,2.0,6.0,3.0,0.5256662137363239,1.0
332.0,0.5,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,38.05501139101042,0.0891686325429573,0.3592204484047467,0.0,0.0,2.0,1.0,0.16385413035247523,1.0,0.461241547360441,0.10786524711203513,0.6022903745580614,0.0,0.0,4.0,2.0,6.0,3.0,0.53531861330669,1.0
332.0,0.55,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,117.62775942164411,0.09796108888601317,0.3946413135684029,0.0,0.0,5.0,2.0,0.18001093624561787,1.0,0.5801584755622141,0.10994691832933741,0.6139138637795108,0.0,1.0,4.0,2.0,6.0,3.0,0.5456496270413481,1.0
332.0,0.6,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,365.1633594919178,0.10765934121875576,0.4337112247283822,0.0,0.0,5.0,2.0,0.19783221102130596,1.0,0.6979787342522463,0.1116540181733681,0.6234458477316855,0.0,1.0,4.0,2.0,6.0,3.0,0.5541217007235545,1.0
332.0,0.65,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,882.2927295609586,0.11587209081904457,0.46679671129374345,0.0,0.0,5.0,2.0,0.2129237617738609,1.0,0.9073129008040864,0.11412144574828526,0.6372232961507136,0.0,1.0,4.0,2.0,6.0,3.0,0.5663671638657976,1.0
332.0,0.7,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,2024.4747697143,0.12417585221154528,0.5002488435715724,0.0,0.0,5.0,2.0,0.22818255360255904,1.0,1.1238983327664542,0.11617555608894192,0.6486928928890653,0.0,1.0,4.0,2.0,6.0,3.0,0.5765613972132365,1.0
332.0,0.75,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,3940.2393632827225,0.13126169324939166,0.5287945207043208,0.0,0.0,5.0,2.0,0.2412033243372999,1.0,1.4427113908716276,0.11861850954641644,0.6623336844537654,0.0,1.0,4.0,2.0,6.0,3.0,0.5886853990789129,1.0
332.0,0.8,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,8159.55633957578,0.1394708123972301,0.5618653818042023,0.0,0.0,5.0,2.0,0.2562882038579196,1.0,1.9169615096749473,0.1214614954146978,0.6782081488370163,0.0,1.0,4.0,2.0,6.0,3.0,0.6027947002060704,1.0
332.0,0.85,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,14965.159704581583,0.1467015034980346,0.5909945949078785,0.0,0.0,5.0,2.0,0.2695751475777185,1.0,2.546791063161564,0.12437133158819394,0.69445588724916,1.0,1.0,4.0,2.0,6.0,3.0,0.617235769105006,1.0
332.0,0.9,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,39281.8566065703,0.15898657454374115,0.6404856390550102,0.0,0.0,5.0,2.0,0.2921498980825316,1.0,3.6427743060800206,0.12813669843011266,0.7154806775897607,1.0,1.0,4.0,2.0,6.0,3.0,0.635922704984486,1.0
332.0,0.95,0.5772721039787088,-0.1829035646982834,-0.18012238511015255,-0.0028561335531150076,-0.0018833300932191432,0.03872596377245563,0.07234277791946797,202437.43046501087,0.18226447116887973,0.7342618496476003,1.0,1.0,6.0,3.0,0.3349247999641929,1.0,6.530651402401701,0.13452424074696004,0.7511469867812985,1.0,1.0,4.0,2.0,6.0,3.0,0.667623094007291,1.0
83.0,0.4,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,6.843665857282248e-5,0.029148847006264668,0.1271597440216966,0.0,0.0,1.0,1.0,0.04947329084148836,1.0,0.08331456340333958,0.09501788803919164,0.5203105386308847,1.0,1.0,4.0,2.0,6.0,3.0,0.41454251394950675,1.0
83.0,0.45,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.00020855917132963365,0.031985250429583875,0.13953334950852825,0.0,0.0,1.0,1.0,0.05428741647313017,1.0,0.10805684730238828,0.09709934953428226,0.531708459317181,1.0,1.0,4.0,2.0,6.0,3.0,0.42362348068819156,1.0
83.0,0.5,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.0011484060662830975,0.03687131307754489,0.1608484456238279,0.0,0.0,1.0,1.0,0.06258035507205163,1.0,0.1342452496315952,0.09887129142358386,0.54141147480059,1.0,1.0,4.0,2.0,6.0,3.0,0.4313540802681416,1.0
83.0,0.55,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.01038395898405471,0.0442973311444816,0.1932439141749242,0.0,0.0,1.0,1.0,0.075184268754838,1.0,0.18962418112986673,0.10175828355921618,0.5572204184017616,1.0,1.0,4.0,2.0,6.0,3.0,0.44394940313159925,1.0
83.0,0.6,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.04700047025832298,0.050236861326788215,0.21915468647507474,0.0,1.0,4.0,3.0,0.0852652199536247,1.0,0.24133930585760194,0.10382397076079283,0.5685319602879795,1.0,1.0,4.0,2.0,6.0,3.0,0.45296155003620825,1.0
83.0,0.65,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.2285255691580894,0.057313713395657724,0.2500269435274192,0.0,1.0,4.0,3.0,0.09727650673179894,1.0,0.3181176310378694,0.10624151975812283,0.5817702699044642,1.0,1.0,4.0,2.0,6.0,3.0,0.46350879392502137,1.0
83.0,0.7,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,0.981679467011969,0.06471596874902266,0.28231874895337034,0.0,1.0,4.0,3.0,0.10984008881452355,1.0,0.48398701235085895,0.11002248214002548,0.6024745247986526,1.0,1.0,4.0,2.0,6.0,3.0,0.48000431580292263,1.0
83.0,0.75,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,4.56820197849722,0.0735629983773457,0.32091327801478203,0.0,1.0,4.0,3.0,0.12485583437012725,1.0,0.633420215424735,0.11251738309183282,0.6161364076804328,1.0,1.0,4.0,2.0,6.0,3.0,0.4908890295548278,1.0
83.0,0.8,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,20.72137475069377,0.08344151769760969,0.3640076065077127,0.0,1.0,4.0,3.0,0.14162229032324417,1.0,0.8667146271851094,0.11549636254801132,0.6324490666691838,1.0,1.0,4.0,2.0,6.0,3.0,0.5038856732211117,1.0
83.0,0.85,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,72.79067781849587,0.0926517502794001,0.40418658227402876,0.0,1.0,5.0,3.0,0.1572544872035784,1.0,1.2560312910434328,0.11912292108743479,0.6523078181733795,1.0,1.0,4.0,2.0,6.0,3.0,0.5197075644980206,1.0
83.0,0.9,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,263.90653195085645,0.10314974514970797,0.4499833282023508,0.0,1.0,5.0,3.0,0.17507235675291505,1.0,1.8139452431693834,0.1228279802978878,0.6725964332250525,1.0,1.0,4.0,2.0,6.0,3.0,0.535871937240124,1.0
83.0,0.95,0.18068799720459694,-0.10890450836557575,-0.10645600914627407,-0.002340966036097884,-0.002978339435878593,0.02699362548704337,-0.010741007029317018,3180.0468658706664,0.12692585795871852,0.5537049065541456,1.0,1.0,6.0,3.0,0.21542669885870772,1.0,3.057017645768783,0.12828822365144932,0.7024962996499465,1.0,1.0,4.0,2.0,6.0,3.0,0.5596937991365694,1.0
333.0,0.4,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,1.0006624927457848,0.07724262906471586,0.2488573284689034,0.0,0.0,3.0,1.0,0.10967502451193457,1.0,6.523379421324322,0.12904594192069904,0.688525636943655,0.0,1.0,3.0,2.0,6.0,3.0,0.5659392195198367,1.0
333.0,0.45,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,2.0132480663210686,0.08187623294721244,0.2637856950631466,0.0,0.0,4.0,2.0,0.11625417161690466,1.0,8.540996892734867,0.13197672454378842,0.7041628506543047,0.0,1.0,3.0,2.0,6.0,3.0,0.5787923538811846,1.0
333.0,0.5,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,4.1911256938279005,0.08703500712425663,0.28040603509323525,0.0,0.0,4.0,2.0,0.12357899589036152,1.0,11.546033576543184,0.1353342436136331,0.722076920029193,0.0,1.0,4.0,2.0,6.0,3.0,0.5935169681823346,1.0
333.0,0.55,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,8.393496163563336,0.0922206799714592,0.29711303622323765,0.0,0.0,4.0,2.0,0.13094201296415003,1.0,17.904488327835963,0.14037349881465966,0.7489639057442545,0.0,1.0,4.0,2.0,6.0,3.0,0.6156169436870489,1.0
333.0,0.6,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,14.149251296102129,0.0963224529298511,0.3103279704217641,0.0,0.0,4.0,2.0,0.1367660256266025,1.0,24.21333948712944,0.14394928859864414,0.7680425602292401,0.0,1.0,4.0,2.0,6.0,3.0,0.6312987981444234,1.0
333.0,0.65,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,29.08499854119189,0.1022834808503558,0.3295329806756546,0.0,0.0,4.0,2.0,0.14522995145633993,1.0,36.138587704826016,0.14883414034593598,0.7941057251038564,0.0,1.0,4.0,2.0,6.0,3.0,0.6527216274421568,1.0
333.0,0.7,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,95.65166853867285,0.1129511849141245,0.3639017789202372,0.0,0.0,4.0,2.0,0.16037677800596012,1.0,47.31760382100587,0.15221479272827484,0.8121432224493005,0.0,1.0,4.0,2.0,6.0,3.0,0.6675476943626066,1.0
333.0,0.75,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,348.16312926890134,0.12579063519552586,0.4052674255162617,0.0,0.0,4.0,2.0,0.1786072168372518,1.0,62.17391671120428,0.15571805992449056,0.8308349320974854,0.0,1.0,4.0,2.0,6.0,3.0,0.6829114963798303,1.0
333.0,0.8,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,1610.517167537229,0.14291578263907403,0.4604405662293632,0.0,0.0,4.0,2.0,0.20292281805880052,1.0,85.800615850464,0.1599542678988995,0.8534372530259349,0.0,1.0,4.0,2.0,6.0,3.0,0.7014896569874217,1.0
333.0,0.85,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,7141.273080140933,0.16180094313686771,0.5212840492398894,0.0,1.0,5.0,3.0,0.22973742115538873,1.0,117.52725711033685,0.1642037919500836,0.8761106219866337,1.0,1.0,4.0,2.0,6.0,3.0,0.720126216100112,1.0
333.0,0.9,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,43038.115091970605,0.18792627940460477,0.6054536517982599,0.0,1.0,5.0,3.0,0.26683218256163205,1.0,196.62217724853159,0.17139875924040315,0.914499426490074,1.0,1.0,4.0,2.0,6.0,3.0,0.7516802046420881,1.0
333.0,0.95,0.23046765162454497,-0.046609047829658135,-0.04940598610258523,-0.00019353736337478602,0.01755037397105059,0.14755700149843143,0.04388555980645825,388881.2503022847,0.22576216563672777,0.7273518533741118,0.0,1.0,5.0,3.0,0.320554483319445,1.0,414.7261591177527,0.1823973052717672,0.9731822552484758,1.0,1.0,4.0,2.0,6.0,3.0,0.7999150306598504,1.0
84.0,0.4,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,0.0062292043991849545,0.04404455658870249,0.18042918656342846,0.0,0.0,0.0,0.0,0.06624296104436282,0.0,0.012143101491669065,0.08832526886479797,0.5223957418736511,0.0,0.0,1.0,1.0,2.0,1.0,0.3663545476013511,1.0
84.0,0.45,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,0.013837710936586064,0.04707368695027402,0.1928380645148329,0.0,0.0,0.0,0.0,0.07079876952743311,0.0,0.015558868793797616,0.0901686707809497,0.5332984577548047,0.0,0.0,1.0,1.0,2.0,1.0,0.3740005891443777,1.0
84.0,0.5,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,0.02423601937745549,0.04932434210417952,0.20205790710391966,0.0,0.0,0.0,0.0,0.07418375221840881,0.0,0.020381676885256307,0.09222050414720318,0.5454339318647771,0.0,0.0,1.0,1.0,2.0,1.0,0.38251116029019355,1.0
84.0,0.55,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,0.04994329206531193,0.05238769505451611,0.2146069784034064,0.0,0.0,1.0,1.0,0.0787910314345272,0.0,0.027150096087447537,0.09445068535862244,0.5586242361052929,0.0,0.0,1.0,1.0,2.0,1.0,0.3917614806037289,1.0
84.0,0.6,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,0.18636335127096426,0.058463691811212894,0.23949739023363992,0.0,0.0,1.0,1.0,0.08792932337416681,0.0,0.034406651685702276,0.09633358004811665,0.5697605301786675,0.0,0.0,1.0,1.0,2.0,1.0,0.39957132982373583,1.0
84.0,0.65,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,1.2587121515714546,0.06855146320787521,0.2808220970375783,0.0,0.0,1.0,1.0,0.10310131962999801,0.0,0.048532332181157205,0.09913494336870281,0.5863290647432817,0.0,0.0,1.0,1.0,4.0,2.0,0.4111907928060825,1.0
84.0,0.7,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,5.3713598754326854,0.07736239054361421,0.3169161929982273,0.0,0.0,1.0,1.0,0.11635294392755721,0.0,0.05918993466603727,0.10078861742086181,0.5961096438957459,0.0,0.0,1.0,1.0,4.0,2.0,0.4180498832684756,1.0
84.0,0.75,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,30.53797491557567,0.08941825970350303,0.36630324180306906,0.0,0.0,1.0,1.0,0.13448495689279383,0.0,0.0731206641567484,0.10257956270208404,0.6067021074213459,0.0,0.0,1.0,1.0,4.0,2.0,0.4254783457765864,1.0
84.0,0.8,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,133.98467073114742,0.10114493037920132,0.41434172408072184,0.0,0.0,1.0,1.0,0.15212185572695325,1.0,0.09012734685996124,0.1043827854002776,0.6173671851651584,0.0,0.0,1.0,1.0,4.0,2.0,0.4329577324154471,1.0
84.0,0.85,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,590.8251529313586,0.11445754900644876,0.46887706592497397,0.0,0.0,1.0,1.0,0.17214401840549431,1.0,0.11565395837779863,0.1065747218465494,0.6303312925005441,0.0,0.0,1.0,1.0,5.0,2.0,0.4420494215262275,1.0
84.0,0.9,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,3673.684559321972,0.13328502228450986,0.5460040925477505,0.0,0.0,1.0,1.0,0.20046051595975256,1.0,0.23863988143724657,0.1132059928858489,0.6695516401843175,0.0,0.0,1.0,1.0,5.0,2.0,0.46955453227028027,1.0
84.0,0.95,1.0133966423707594,-0.39404440415989905,-0.3944054101764224,-0.0060718369664335,-0.008137952025314065,-0.05953967646202546,0.07486227400597162,18378.70169062455,0.15242250544901523,0.6244010793192941,0.0,0.0,1.0,1.0,0.22924326801676048,1.0,1.1038770405757545,0.12861774502337847,0.7607037396337004,0.0,0.0,1.0,1.0,5.0,2.0,0.5334792228447469,1.0
334.0,0.4,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,1.6629764286168156,0.06965331512505576,0.2981848598946961,1.0,1.0,6.0,3.0,0.13212679193350463,0.0,2.534009086184866,0.13615163285648718,0.7728832287084375,1.0,1.0,4.0,2.0,6.0,3.0,0.6573571750835459,1.0
334.0,0.45,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,5.669501776958407,0.07714895092227436,0.33027357104939736,1.0,1.0,6.0,3.0,0.14634541612404478,0.0,3.168103627219881,0.13870926008285187,0.787401946898391,1.0,1.0,4.0,2.0,6.0,3.0,0.669705720401486,1.0
334.0,0.5,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,22.98258152677751,0.08669309696534878,0.37113192568132086,1.0,1.0,6.0,3.0,0.16444990111736058,0.0,4.305636023598441,0.14230121766992296,0.8077921818080636,1.0,1.0,4.0,2.0,6.0,3.0,0.687048142544493,1.0
334.0,0.55,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,66.54350392556222,0.09472401305960725,0.40551216423986,1.0,1.0,6.0,3.0,0.1796839094042084,0.0,5.424715676637665,0.14506754291486146,0.8234956026346028,1.0,1.0,4.0,2.0,6.0,3.0,0.7004043080947951,1.0
334.0,0.6,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,165.8247387848512,0.10221282548169679,0.4375716646218477,1.0,1.0,6.0,3.0,0.19388959019550983,0.0,6.201429726906947,0.14669427297566795,0.8327299566798334,1.0,1.0,4.0,2.0,6.0,3.0,0.7082583650382196,1.0
334.0,0.65,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,398.72095122325646,0.10996564813297811,0.47076138907229453,1.0,1.0,6.0,3.0,0.2085960773670691,1.0,7.890092874075552,0.1496680210915846,0.8496108415945072,1.0,1.0,4.0,2.0,6.0,3.0,0.7226159942482165,1.0
334.0,0.7,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,778.4299457030406,0.11627051018219611,0.49775241460246594,1.0,1.0,6.0,3.0,0.22055589858520971,1.0,9.711032656554941,0.1522804990489075,0.8644409274056238,1.0,1.0,4.0,2.0,6.0,3.0,0.7352293657808512,1.0
334.0,0.75,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,1656.6098802208185,0.12382347011646987,0.5300865295795938,1.0,1.0,6.0,3.0,0.23488326209872182,1.0,12.482128540012576,0.15549970199582894,0.8827151699929818,1.0,1.0,4.0,2.0,6.0,3.0,0.7507720817278541,1.0
334.0,0.8,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,4910.334583962088,0.1355586413223772,0.5803246320387688,1.0,1.0,6.0,3.0,0.25714394734310897,1.0,15.177958215458439,0.15805441060332406,0.8972173202466723,1.0,1.0,4.0,2.0,6.0,3.0,0.7631065355875059,1.0
334.0,0.85,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,14011.377009440486,0.14793627706503457,0.6333131161206155,1.0,1.0,6.0,3.0,0.2806233366508909,1.0,19.20156867042631,0.16118213323596528,0.9149722624100782,1.0,1.0,4.0,2.0,6.0,3.0,0.7782075730932776,1.0
334.0,0.9,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,56325.425268100116,0.1661218109443914,0.7111651302306462,1.0,1.0,6.0,3.0,0.315119846210608,1.0,25.19488551039454,0.1648724934154508,0.9359210929953435,1.0,1.0,4.0,2.0,6.0,3.0,0.7960250953053284,1.0
334.0,0.95,0.20554703670057028,0.04789326891734008,0.04749959892344774,-0.000621192937833352,-0.0015609698865955647,0.053963670462565116,0.10018241151582197,176411.54523766902,0.1827027989090977,0.7821481059051674,1.0,1.0,6.0,3.0,0.3465726599486381,1.0,42.588947400846095,0.1722451157484872,0.977772784622218,1.0,1.0,4.0,2.0,6.0,3.0,0.8316210414436398,1.0
85.0,0.4,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,5.8682061549310065,0.07691757871531872,0.31453154559573665,0.0,0.0,0.0,0.0,0.1440333587372115,1.0,3.7533669433650774,0.1324638466474096,0.7558764239130763,0.0,0.0,4.0,2.0,6.0,3.0,0.6452512421385223,1.0
85.0,0.45,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,14.47417991273623,0.08292770660484584,0.3391081748382863,0.0,0.0,0.0,0.0,0.15528772894525833,1.0,4.909327535695528,0.13546094813976794,0.7729787383595116,0.0,0.0,4.0,2.0,6.0,3.0,0.6598505725196419,1.0
85.0,0.5,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,36.38869064147096,0.08954967764357052,0.366186754539931,0.0,0.0,0.0,0.0,0.16768781675481007,1.0,6.115101101249017,0.13796298444298932,0.7872560698823815,0.0,0.0,4.0,2.0,6.0,3.0,0.6720383661961047,1.0
85.0,0.55,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,78.85628571872581,0.09551095426548789,0.39056362106292747,0.0,0.0,1.0,0.0,0.1788507096663803,1.0,7.3305069633942725,0.14006300657549242,0.7992393940861542,0.0,0.0,4.0,2.0,6.0,3.0,0.6822678886191009,1.0
85.0,0.6,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,148.20326718623073,0.10066727343168393,0.41164885364586046,0.0,0.0,1.0,0.0,0.1885062654006166,1.0,8.512973960379421,0.14181942465279165,0.8092620157204112,0.0,0.0,4.0,2.0,6.0,3.0,0.6908236642120336,1.0
85.0,0.65,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,336.4007431112741,0.10778415053054384,0.4407512043842294,0.0,0.0,1.0,0.0,0.20183309821815282,1.0,10.843078438576512,0.1447077064999028,0.8257433742880709,0.0,0.0,4.0,2.0,6.0,3.0,0.7048929177982992,1.0
85.0,0.7,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,1042.7294691314592,0.11843983537229749,0.48432445615106323,0.0,0.0,1.0,0.0,0.22178658743397117,1.0,12.607615021169186,0.14653735738373108,0.836183883167138,0.0,0.0,4.0,2.0,6.0,3.0,0.7138054213632351,1.0
85.0,0.75,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,4143.578513918249,0.13287138301807522,0.5433379750654459,0.0,0.0,1.0,0.0,0.2488106346532772,1.0,14.366717481575396,0.1481410458490541,0.845334986150472,0.0,0.0,4.0,2.0,6.0,3.0,0.7216172281349896,1.0
85.0,0.8,0.553414905133622,-0.309766610121886,-0.3092194130603769,-0.006721946660187314,-0.0028806433646827194,0.21996361706978182,-0.02167430699571049,14407.822128044654,0.14741217451213148,0.6027982141837117,0.0,0.0,1.0,0.0,0.2760392483533767,1.0,19.065494969146528,0.15167579645941628,0.8655052795430295,0.0,0.0,4.0,2.0,6.0,3.0,0.7388355279180013,1.0
