seed,alpha,VE,mv_energy_volume,mv_vfe_volume,mv_vfe_cov,mm_energy_volume,mm_vfe_volume,mm_vfe_cov,cb_energy_volume,cb_vfe_volume,cb_vfe_cov,cw_energy_volume,cw_vfe_volume,cw_vfe_cov
6.0,0.85,-0.13727157548608382,0.004344768388232343,0.39114676582003594,1.0,0.003652335369590102,0.35862598427462894,1.0,0.00498952921638902,0.4143623625426022,1.0,0.0033855790439968406,0.3683560644132053,1.0
6.0,0.9,-0.13727157548608382,0.005404951050361612,0.43626694757960094,1.0,0.0037858407049687374,0.3651216597066624,1.0,0.006619027224293783,0.4688617887320831,1.0,0.004467302361500722,0.3783872831853048,1.0
6.0,0.95,-0.13727157548608382,0.008275618552872671,0.5398295587376948,1.0,0.00457198278881107,0.40124415784981343,1.0,0.009790790416534675,0.4757100722936013,1.0,0.006619027224293783,0.4688617887320831,1.0
3.0,0.4,-0.24894706421408053,0.0026839062413297234,0.22389985726991263,0.0,0.0007899778752778483,0.12147239959615101,0.0,0.004463281715970898,0.3617966768773358,0.0,0.0012025806392183787,0.14101874471391282,0.0
3.0,0.45,-0.24894706421408053,0.0031717731740018512,0.24340035505848548,0.0,0.0009032318644626348,0.12988822195562838,0.0,0.004854216176186376,0.3644112903504159,0.0,0.0015924719052723768,0.17475022644377694,0.0
3.0,0.5,-0.24894706421408053,0.003673843653716702,0.26195728566406584,0.0,0.00097756221648456,0.1351270670037449,0.0,0.005242061426636006,0.3698838355496233,0.0,0.0019085608265082036,0.2009224497539711,0.0
3.0,0.55,-0.24894706421408053,0.004548396083060587,0.2914736402964863,0.0,0.0016057192162714047,0.173182876561279,0.0,0.006152512210658452,0.39297172951631093,0.0,0.0024710703859492766,0.24348883700006285,0.0
3.0,0.6,-0.24894706421408053,0.005018882453048672,0.30617777218167247,0.0,0.002265706220568391,0.20571783500265753,0.0,0.007167325378622694,0.4336697943611705,0.0,0.0027960539185113062,0.25948055287481786,0.0
3.0,0.65,-0.24894706421408053,0.006689950024124166,0.35349362281301033,0.0,0.0031530576350367926,0.24268118184004162,0.0,0.007873257401977304,0.4446281647338238,0.0,0.003268057088972755,0.28959708512556737,0.0
3.0,0.7,-0.24894706421408053,0.007282925058691762,0.3688273066176357,0.0,0.003717721751858412,0.26351696976434924,0.0,0.00892404012019415,0.48731871593898346,0.0,0.004463281715970898,0.3617966768773358,0.0
3.0,0.75,-0.24894706421408053,0.008537750699042432,0.3993391426996984,0.0,0.0055323773982899685,0.321459337848994,0.0,0.010156637482157284,0.5202841513468077,1.0,0.005242061426636006,0.3698838355496233,0.0
3.0,0.8,-0.24894706421408053,0.011854521877502596,0.47055692358879947,0.0,0.006649148380186371,0.35241400490419,0.0,0.011635246129153735,0.5384703824394799,1.0,0.007167325378622694,0.4336697943611705,0.0
3.0,0.85,-0.24894706421408053,0.014404875216943449,0.518710329885576,1.0,0.0073108846664816105,0.36953460405270666,0.0,0.013179171422215436,0.5443011734084423,1.0,0.00892404012019415,0.48731871593898346,0.0
3.0,0.9,-0.24894706421408053,0.01501470760400254,0.5295763551092244,1.0,0.011834210172280412,0.4701536213191931,0.0,0.0187691153500506,0.6060613278161967,1.0,0.011635246129153735,0.5384703824394799,1.0
3.0,0.95,-0.24894706421408053,0.017101592330419784,0.5651821293638536,1.0,0.014414862591658462,0.5188901182108473,1.0,0.019803696636290655,0.607830460634037,1.0,0.0187691153500506,0.6060613278161967,1.0
10.0,0.4,-0.7202622108107608,0.011775782492472036,1.9510326208341027,1.0,0.0032859708761267003,1.0306269579869567,0.0,0.012720680001113118,1.9140922339365547,1.0,0.003620365584028485,1.013345650176092,0.0
10.0,0.45,-0.7202622108107608,0.013053928464141154,2.054188328495276,1.0,0.00561287580513641,1.3469837595080985,0.0,0.013743049851731186,1.948948661849494,1.0,0.005347486957878042,1.3571858708374607,0.0
10.0,0.5,-0.7202622108107608,0.015457884489806638,2.2353455708086454,1.0,0.005881476152150887,1.3788366331885,0.0,0.014796239106807467,2.005990561468559,1.0,0.006197569602781561,1.463769773654695,1.0
10.0,0.55,-0.7202622108107608,0.01655878564809096,2.3135766114570244,1.0,0.007441941743494511,1.5510034937443038,1.0,0.01667200177949182,2.0598115186296293,1.0,0.007350153814672737,1.6243033252284287,1.0
10.0,0.6,-0.7202622108107608,0.01859749429168533,2.4518667272550148,1.0,0.008187334861030517,1.626825307285466,1.0,0.020179535160600698,2.325179075317143,1.0,0.00923006016287239,1.8294117669545695,1.0
10.0,0.65,-0.7202622108107608,0.021186405575787142,2.6169672277524727,1.0,0.009907856231352813,1.789614505201607,1.0,0.028497787377503966,2.934597814352636,1.0,0.010747479038144906,1.8723770649311604,1.0
10.0,0.7,-0.7202622108107608,0.023092706764757314,2.7321658804668054,1.0,0.010611481698055186,1.852071111894717,1.0,0.03303405875090764,3.286797696898185,1.0,0.012720680001113118,1.9140922339365547,1.0
10.0,0.75,-0.7202622108107608,0.025231708870463436,2.8558998629746895,1.0,0.011429610504597508,1.9221415136640247,1.0,0.03597530101470383,3.403327982990333,1.0,0.014796239106807467,2.005990561468559,1.0
10.0,0.8,-0.7202622108107608,0.029323738416170683,3.07878464176521,1.0,0.012599467735286701,2.0181142196942834,1.0,0.04199311900163412,3.4950667445724664,1.0,0.020179535160600698,2.325179075317143,1.0
10.0,0.85,-0.7202622108107608,0.035794455456098204,3.4015551999728255,1.0,0.025520827049209098,2.8722154585936273,1.0,0.04828181419803255,3.540587090814074,1.0,0.03303405875090764,3.286797696898185,1.0
10.0,0.9,-0.7202622108107608,0.04311409000536569,3.7331827904641988,1.0,0.03306793910955429,3.2694387656034007,1.0,0.061587702358012766,3.7163151154800893,1.0,0.04199311900163412,3.4950667445724664,1.0
10.0,0.95,-0.7202622108107608,0.0522639486253617,4.110273795228239,1.0,0.03836812338808629,3.521720798027895,1.0,0.07000067838113645,3.7185467991022705,1.0,0.061587702358012766,3.7163151154800893,1.0
4.0,0.4,-0.0635291173731094,0.0016603704532496303,0.1733533624047066,1.0,0.0004298784098990148,0.08820690593657568,0.0,0.0024595045320203006,0.19712566216825828,1.0,0.0005752344685717173,0.10155348618185711,0.0
4.0,0.45,-0.0635291173731094,0.0020786634108351867,0.19396432407588945,1.0,0.0006369689343174385,0.10737146962781852,0.0,0.002588959782202147,0.20147622592018416,1.0,0.0007589236234347147,0.11591743385362255,0.0
4.0,0.5,-0.0635291173731094,0.0022898661664866424,0.20357986485159238,1.0,0.0006756106800888972,0.11058036642750968,0.0,0.00274925214686767,0.20982284099913204,1.0,0.0008985547274117664,0.1207226408506735,0.0
4.0,0.55,-0.0635291173731094,0.0025851301964867437,0.21630720312339446,1.0,0.0007239595537469714,0.11446874553277044,0.0,0.0029911076445568972,0.2163828249026243,1.0,0.0010742228111761377,0.13434147602390167,1.0
4.0,0.6,-0.0635291173731094,0.0027877661103410034,0.224624921681069,1.0,0.0008960333561340786,0.1273479212403237,1.0,0.003182282011591733,0.22122933559005167,1.0,0.0012880589739211246,0.1423873628387076,1.0
4.0,0.65,-0.0635291173731094,0.0030280659296932533,0.23410594091827414,1.0,0.0010158785306265984,0.13559718155483758,1.0,0.00396291153494088,0.2347816281470157,1.0,0.0019494331772621236,0.18050847194061562,1.0
4.0,0.7,-0.0635291173731094,0.0034267710961718052,0.24904184156027312,1.0,0.001510151690230905,0.1653255811862147,1.0,0.004293657694186139,0.24449548068332116,1.0,0.0024595045320203006,0.19712566216825828,1.0
4.0,0.75,-0.0635291173731094,0.004035393753524437,0.2702543731523425,1.0,0.0019343913363201583,0.18711212920859474,1.0,0.005073006852809844,0.2765356627881662,1.0,0.00274925214686767,0.20982284099913204,1.0
4.0,0.8,-0.0635291173731094,0.004816391353405009,0.29525050940901015,1.0,0.0023483734905991593,0.20616424892182497,1.0,0.007731325581103284,0.39269446814012005,1.0,0.003182282011591733,0.22122933559005167,1.0
4.0,0.85,-0.0635291173731094,0.006100596881009418,0.33228897780360045,1.0,0.0026057335974019593,0.2171674730196626,1.0,0.009065129677770647,0.43047235689805613,1.0,0.004293657694186139,0.24449548068332116,1.0
4.0,0.9,-0.0635291173731094,0.007816517801402965,0.37612866471651546,1.0,0.003418483053728474,0.24874049098063714,1.0,0.010594411537810622,0.4655656711727438,1.0,0.007731325581103284,0.39269446814012005,1.0
4.0,0.95,-0.0635291173731094,0.010992176655218738,0.4460377549667942,1.0,0.00772925922414614,0.3740233433670698,1.0,0.011590885012365958,0.4677781736861066,1.0,0.010594411537810622,0.4655656711727438,1.0
11.0,0.4,-0.25921444442617947,0.0038541522683684204,1.0928268384646367,1.0,0.0004286505367022602,0.36445054483766504,0.0,0.009173008856438283,1.4201558301333663,1.0,0.0016114839385258462,0.47897804092465335,0.0
11.0,0.45,-0.25921444442617947,0.004310752930361526,1.1557488871837782,1.0,0.0006304295715415125,0.44198263434479174,0.0,0.009488059301757357,1.4592057871225443,1.0,0.0021457267016190633,0.5891484308950079,1.0
11.0,0.5,-0.25921444442617947,0.005273426392828833,1.2783016871703814,1.0,0.0007532468884885701,0.4831206390697359,0.0,0.010478126908369764,1.5939592244264433,1.0,0.002557580810071947,0.6431612556427819,1.0
11.0,0.55,-0.25921444442617947,0.006429600014382072,1.41149354389845,1.0,0.0012393944132094725,0.6197145387341355,1.0,0.01210861077098602,1.7083560204164263,1.0,0.0033733972278667365,0.7516949253552175,1.0
11.0,0.6,-0.25921444442617947,0.007577562276756594,1.5323277798879378,1.0,0.0013866300772697553,0.6554917439046095,1.0,0.013796219859964678,1.8885953544186034,1.0,0.004357336676766172,0.8483678743157708,1.0
11.0,0.65,-0.25921444442617947,0.008398183180266106,1.6131679668019798,1.0,0.0018107452452853405,0.7490582552097358,1.0,0.01601766209646457,2.0099157362188085,1.0,0.006273684031453922,1.0750730797680852,1.0
11.0,0.7,-0.25921444442617947,0.010056407211540861,1.765258629811604,1.0,0.0023204674143837965,0.8479586113481025,1.0,0.019160897716473443,2.3466648525223537,1.0,0.009173008856438283,1.4201558301333663,1.0
11.0,0.75,-0.25921444442617947,0.012992208611422083,2.006450317813029,1.0,0.0034636799723760606,1.0359905576384894,1.0,0.02275270683218327,2.494572476026421,1.0,0.010478126908369764,1.5939592244264433,1.0
11.0,0.8,-0.25921444442617947,0.01993227497098931,2.4852229344668393,1.0,0.004253296282751726,1.1480207456114333,1.0,0.026946933070813906,2.5752043704815497,1.0,0.013796219859964678,1.8885953544186034,1.0
11.0,0.85,-0.25921444442617947,0.024629293047589398,2.7625674535084266,1.0,0.007924090372584694,1.566973413197381,1.0,0.03855970687252838,3.4095459187153714,1.0,0.019160897716473443,2.3466648525223537,1.0
11.0,0.9,-0.25921444442617947,0.03878913283845383,3.466905095467172,1.0,0.012271524328964417,1.9500070175111182,1.0,0.05393461131911319,3.6607901585839393,1.0,0.026946933070813906,2.5752043704815497,1.0
11.0,0.95,-0.25921444442617947,0.05360563864583757,4.075605645349244,1.0,0.019949251816621334,2.4862810742465404,1.0,0.061119217727285007,3.6627240673629817,1.0,0.05393461131911319,3.6607901585839393,1.0
7.0,0.4,-0.029516026510536975,0.000869545183318775,0.20762178791834843,1.0,0.00021708873259974418,0.10373982029082549,1.0,0.001232718583695363,0.19067002308267175,1.0,0.00034395308843789457,0.10805622626215938,1.0
7.0,0.45,-0.029516026510536975,0.0011390016265735929,0.23762329946488858,1.0,0.0002585417993018403,0.11321194017614505,1.0,0.0014214529439039538,0.21405656173527676,1.0,0.0003973854853603758,0.11400204395254696,1.0
7.0,0.5,-0.029516026510536975,0.0013728143804094988,0.2608751787528707,1.0,0.0003012015240176257,0.12219556174867412,1.0,0.0015343664488062186,0.22339931713114425,1.0,0.0005186241180500994,0.12608013176516744,1.0
7.0,0.55,-0.029516026510536975,0.0016677591188484547,0.2875368506816768,1.0,0.0004458692275449935,0.14867248468877112,1.0,0.001761502385155329,0.24711208204860416,1.0,0.0006957198406387027,0.15409679217169686,1.0
7.0,0.6,-0.029516026510536975,0.001805726462183731,0.2991939662448838,1.0,0.0004619991181319694,0.15133780233422295,1.0,0.001988079186283465,0.26345222284809044,1.0,0.000785355120489891,0.15847408988065945,1.0
7.0,0.65,-0.029516026510536975,0.002295489042344233,0.33733737546553894,1.0,0.0005477639870840242,0.16478724299697942,1.0,0.002463636591437237,0.29121424707665916,1.0,0.0010267703600198342,0.1746768448811035,1.0
7.0,0.7,-0.029516026510536975,0.0027036344784606542,0.3661009348328845,1.0,0.000627960385863255,0.17643834424673402,1.0,0.0032948400924880626,0.3473058318184306,1.0,0.001232718583695363,0.19067002308267175,1.0
7.0,0.75,-0.029516026510536975,0.003057617042800811,0.38933047081536026,1.0,0.0007662161724430777,0.19489581199883235,1.0,0.003690834764057341,0.3655828567467922,1.0,0.0015343664488062186,0.22339931713114425,1.0
7.0,0.8,-0.029516026510536975,0.003501483408120863,0.416632251964511,1.0,0.0009133412901070141,0.21278616896262298,1.0,0.004186654380895406,0.37860451962921643,1.0,0.001988079186283465,0.26345222284809044,1.0
7.0,0.85,-0.029516026510536975,0.004094572773810526,0.45053770962053563,1.0,0.0012944625843398386,0.2533212373700972,1.0,0.005031214753137435,0.44384285115394073,1.0,0.0032948400924880626,0.3473058318184306,1.0
7.0,0.9,-0.029516026510536975,0.004785367518575429,0.48706228116418704,1.0,0.0024112717239186837,0.3457402378479081,1.0,0.007685069393662644,0.6543948761506918,1.0,0.004186654380895406,0.37860451962921643,1.0
7.0,0.95,-0.029516026510536975,0.008349035638038866,0.6433465956414953,1.0,0.002673318900256925,0.36404262239683355,1.0,0.010627398516908793,0.6588884656385475,1.0,0.007685069393662644,0.6543948761506918,1.0
8.0,0.4,-0.030574672333459674,0.0011870247951280303,0.24152024681840964,1.0,0.000313744395552968,0.12416855777547611,1.0,0.0020146819111258557,0.26715830376095917,1.0,0.0004949725116927292,0.14387915069828097,1.0
8.0,0.45,-0.030574672333459674,0.0014492526999908227,0.2668675124806467,1.0,0.0004320497144703803,0.145710386331706,1.0,0.0022821805946135745,0.28210944197846743,1.0,0.0007535834560127027,0.1809629477813624,1.0
8.0,0.5,-0.030574672333459674,0.0021218756123878957,0.322911572168808,1.0,0.0006742610442898038,0.18202778434960631,1.0,0.002684901088470038,0.31997333229548325,1.0,0.0008573419737419179,0.19162413136060122,1.0
8.0,0.55,-0.030574672333459674,0.002463535519231916,0.3479389612654321,1.0,0.0007682336603861033,0.19429888771137246,1.0,0.002996523896164499,0.33823854403324294,1.0,0.001060566309667624,0.20730141338954083,1.0
8.0,0.6,-0.030574672333459674,0.0030954177973193213,0.3900167742985946,1.0,0.0009628590459112222,0.21752291065930673,1.0,0.0033304791836156855,0.34318694305650355,1.0,0.0013022346137264121,0.2320647854522327,1.0
8.0,0.65,-0.030574672333459674,0.00342308920035302,0.4101405945041265,1.0,0.0010959976413404526,0.2320750529420038,1.0,0.003989276630295227,0.3687524561200286,1.0,0.0016011094938962057,0.2514465239501026,1.0
8.0,0.7,-0.030574672333459674,0.0038628794692562793,0.4356916402995496,1.0,0.001258941669894203,0.24872901655468974,1.0,0.004468677326952956,0.39538858588350556,1.0,0.0020146819111258557,0.26715830376095917,1.0
8.0,0.75,-0.030574672333459674,0.004257153610507527,0.4573864651837281,1.0,0.002106794253240846,0.3217619690508511,1.0,0.004825221983896613,0.4066066749522509,1.0,0.002684901088470038,0.31997333229548325,1.0
8.0,0.8,-0.030574672333459674,0.004942461926108397,0.49282793234728806,1.0,0.002445262430941687,0.34664615402063553,1.0,0.005380745316406692,0.42314447415781115,1.0,0.0033304791836156855,0.34318694305650355,1.0
8.0,0.85,-0.030574672333459674,0.006034929613397782,0.5445775741865073,1.0,0.002993596973621028,0.3835485224025596,1.0,0.006477992085317799,0.45354389369740244,1.0,0.004468677326952956,0.39538858588350556,1.0
8.0,0.9,-0.030574672333459674,0.006854294670187123,0.5803701053258566,1.0,0.003377663408566324,0.40741013908394325,1.0,0.009317222871588503,0.49896095992223366,1.0,0.005380745316406692,0.42314447415781115,1.0
8.0,0.95,-0.030574672333459674,0.011400843634801058,0.7485005832145378,1.0,0.004936498977702989,0.49253055075078594,1.0,0.010384244309065227,0.5011431835605942,1.0,0.009317222871588503,0.49896095992223366,1.0
5.0,0.4,-0.12657215100814945,0.0009505702524161337,0.19032582657609423,0.0,0.0002684066341873817,0.1011351768054425,0.0,0.0012207581613105523,0.18415035661329213,0.0,0.00035514041438942657,0.0974662076484159,0.0
5.0,0.45,-0.12657215100814945,0.0010809362283353409,0.20295775549841674,0.0,0.0003250453695303251,0.11129550049236021,0.0,0.0012832806726313477,0.19003094781279933,0.0,0.0004156232637438984,0.10677956643411554,0.0
5.0,0.5,-0.12657215100814945,0.0011861331468885857,0.21260444307243204,0.0,0.00047154783479801696,0.13405051676684188,0.0,0.001422845582031058,0.196127688918059,0.0,0.0005302981972389265,0.12779665712282096,0.0
5.0,0.55,-0.12657215100814945,0.001466262634995796,0.2363804193480729,0.0,0.0005417747930289709,0.1436861844843352,0.0,0.0016511587658400132,0.20306413591738293,0.0,0.000748591953726808,0.14897617922609918,0.0
5.0,0.6,-0.12657215100814945,0.0017743271314225176,0.2600294047013899,1.0,0.0007201691417498587,0.1656619882034875,0.0,0.0019707691849845106,0.22824502858391696,0.0,0.0009404133446193849,0.16703363706647245,0.0
5.0,0.65,-0.12657215100814945,0.001963392659984992,0.2735326648530997,1.0,0.0008152161712333606,0.17625522814285727,0.0,0.002551563856499067,0.27001911581518023,1.0,0.0010643413595871046,0.17510649253797436,0.0
5.0,0.7,-0.12657215100814945,0.0022240307734693833,0.2911226602316817,1.0,0.0008430625673712309,0.17924024066636116,0.0,0.0027372782715566514,0.27221335252648654,1.0,0.0012207581613105523,0.18415035661329213,0.0
5.0,0.75,-0.12657215100814945,0.0026005678520391136,0.3148036142092393,1.0,0.0009359140554879016,0.18885287460080027,0.0,0.0029894270347097566,0.28023767989853393,1.0,0.001422845582031058,0.196127688918059,0.0
5.0,0.8,-0.12657215100814945,0.003563434535254915,0.36850213411922733,1.0,0.001056294733034231,0.20063106206708783,0.0,0.004403075837946016,0.3476621980955412,1.0,0.0019707691849845106,0.22824502858391696,0.0
5.0,0.85,-0.12657215100814945,0.0040284495303723414,0.39180915413678463,1.0,0.0017808286613441582,0.2605053719236893,1.0,0.00537859327745259,0.37632660028177783,1.0,0.0027372782715566514,0.27221335252648654,1.0
5.0,0.9,-0.12657215100814945,0.005192178718933407,0.4448160317709673,1.0,0.0018414696839880078,0.26490362526362465,1.0,0.007193502228665357,0.44862668908300396,1.0,0.004403075837946016,0.3476621980955412,1.0
5.0,0.95,-0.12657215100814945,0.006469860782376106,0.49653867711532385,1.0,0.0033907588452671738,0.35946289419281063,1.0,0.008405822868895527,0.4513791415987005,1.0,0.007193502228665357,0.44862668908300396,1.0
9.0,0.4,-0.1453762199272024,0.001190748645997768,0.21842881043919724,0.0,0.00037753893763579194,0.12299309978913787,0.0,0.0015735673862182203,0.2687702614186012,0.0,0.00032282488742655014,0.12880974528678818,0.0
9.0,0.45,-0.1453762199272024,0.00139250193137797,0.23620972583938915,0.0,0.00038876137710189875,0.1248077139188189,0.0,0.0016905448158131262,0.27373812092919164,0.0,0.0004723293265334115,0.16038115775682193,0.0
9.0,0.5,-0.1453762199272024,0.0016928637482719394,0.2604419119384465,0.0,0.00048777506362843414,0.13980080416160848,0.0,0.0017759838826249996,0.2822138132923474,0.0,0.0005447172858859202,0.17416521041344343,0.0
9.0,0.55,-0.1453762199272024,0.0018613808332274555,0.2730973533181498,0.0,0.0008038044737598892,0.1794630655299849,0.0,0.002079788263579586,0.2941872839582843,1.0,0.0007825607433634669,0.21036122564078027,0.0
9.0,0.6,-0.1453762199272024,0.002016690349285587,0.28426244190842603,0.0,0.0010114114222300127,0.20130928179433258,0.0,0.0024706075165681633,0.3108606659993914,1.0,0.0009744725740407892,0.2229387795698851,0.0
9.0,0.65,-0.1453762199272024,0.0023014389946590034,0.3036684034278491,1.0,0.0012703602372607964,0.22561258330279743,0.0,0.002882476820970137,0.32056225423199397,1.0,0.0011590992910059605,0.24696408299640218,0.0
9.0,0.7,-0.1453762199272024,0.0026795553176877317,0.3276658917630476,1.0,0.0015084563664777527,0.24584775601203018,0.0,0.00308290765847695,0.3349081612767007,1.0,0.0015735673862182203,0.2687702614186012,0.0
9.0,0.75,-0.1453762199272024,0.0029415184196895476,0.3433093713571254,1.0,0.0017791418553078267,0.2669962494905072,0.0,0.0034224718397900477,0.3485487970614596,1.0,0.0017759838826249996,0.2822138132923474,0.0
9.0,0.8,-0.1453762199272024,0.003303913914455741,0.3638431759463512,1.0,0.002030231239981301,0.285215172959604,0.0,0.004179555150772452,0.3588456508337666,1.0,0.0024706075165681633,0.3108606659993914,1.0
9.0,0.85,-0.1453762199272024,0.0037337205949940504,0.38678603029358916,1.0,0.0024339829403662474,0.3122904024937078,1.0,0.0046240967462647855,0.37686517025875677,1.0,0.00308290765847695,0.3349081612767007,1.0
9.0,0.9,-0.1453762199272024,0.004256992318549569,0.4130011925595358,1.0,0.0028567581694114016,0.33832696388197925,1.0,0.005289676908599001,0.4128152590088773,1.0,0.004179555150772452,0.3588456508337666,1.0
9.0,0.95,-0.1453762199272024,0.0046955305221575835,0.4337527152017782,1.0,0.0032889952325712,0.36302078738602017,1.0,0.005496000225612312,0.413321729969497,1.0,0.005289676908599001,0.4128152590088773,1.0
14.0,0.4,0.000997837914765043,0.0010909750725913417,0.21163782390138136,1.0,0.0004326878780704352,0.1332825329995046,1.0,0.0014145315980530389,0.23186993413769708,1.0,0.00031684630799981177,0.13483723895818844,1.0
14.0,0.45,0.000997837914765043,0.0012389776514049175,0.22553690163320558,1.0,0.0005256761154508839,0.14690784768803197,1.0,0.0015838680112666254,0.24446011619205893,1.0,0.00042534370533136364,0.14894887050464406,1.0
14.0,0.5,0.000997837914765043,0.0014912704635826593,0.2474366810430392,1.0,0.0006035778922816183,0.15741732772513234,1.0,0.001647560841289037,0.24867963927525943,1.0,0.000496134729985115,0.16245300140020916,1.0
14.0,0.55,0.000997837914765043,0.0016201085501205068,0.257903912490848,1.0,0.000783882150668102,0.17939538286304663,1.0,0.0017895244103299,0.2551644965553753,1.0,0.00075546475820146,0.18543753569182492,1.0
14.0,0.6,0.000997837914765043,0.0017442326763926377,0.2676012160957983,1.0,0.0009347532060741527,0.1958999635906084,1.0,0.0019310322388707462,0.2652332849715931,1.0,0.0009530228659670424,0.2003927537949961,1.0
14.0,0.65,0.000997837914765043,0.0019411160436707026,0.28230048426249926,1.0,0.001069239357814009,0.20951896583028723,1.0,0.0022105572509064386,0.2830158897439418,1.0,0.0011457505661198345,0.2103052129006998,1.0
14.0,0.7,0.000997837914765043,0.00209320067853413,0.2931509507310925,1.0,0.0011319046102461884,0.21557122417560298,1.0,0.0023133065847504054,0.28714634430821523,1.0,0.0014145315980530389,0.23186993413769708,1.0
14.0,0.75,0.000997837914765043,0.0023912372851507577,0.3133265598873356,1.0,0.0013543644796623993,0.23580534834024658,1.0,0.0026078225355485552,0.28933693663018595,1.0,0.001647560841289037,0.24867963927525943,1.0
